project	last_updated	unique_id	geno	type	plot	rep	treatment	biomass_date	plant_height_date	location	fresh_weight_stalk_g	fresh_weight_panicle_g	total_fresh_weight_kg_hectare	dry_weight_stalk_g	dry_weight_panicle_g	total_dry_weight_kg_hectare	number_of_stalks	plant_height_cm	comments
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0611L_E9_17	E9	Energy	11	6	Low N	10/9/17	10/9/17	Central City  NE	4612	568	74342.63	1343	147	21381.04	11	415	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0612L_E14_17	E14	Energy	12	6	Low N	10/9/17	10/9/17	Central City  NE	9340		134046.36	2450		35158.32	11	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0613L_S3_17	S3	Sweet	13	6	Low N	10/9/17	10/9/17	Central City  NE	9530	932	150149.14	2565	455	43342.67	9	356	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0614L_S5_17	S5	Sweet	14	6	Low N	10/9/17	9/17/17	Central City  NE	5246	532	82925.04	1331	351	24141.09	9	344	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0615L_E1_17	E1	Energy	15	6	Low N	10/9/17	9/17/17	Central City  NE	3556	846	63176.88	964	495	20938.73	10	276	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0616L_E8_17	E8	Energy	16	6	Low N	10/9/17	10/9/17	Central City  NE	9582	536	145212.1	2269	202	35471.71	13	420	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0617L_S6_17	S6	Sweet	17	6	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0618L_E7_17	E7	Energy	18	6	Low N	10/9/17	9/17/17	Central City  NE	6448	878	105141.71	1645	481	30508.42	10	361	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0619L_E11_17	E11	Energy	19	6	Low N	10/9/17	10/9/17	Central City  NE	11096		159248.22	2191		31447.83	26	370	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0620L_E6_17	E6	Energy	20	6	Low N	10/9/17	10/9/17	Central City  NE	11534		165534.33	2102		30169.77	17	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0621L_E13_17	E13	Energy	21	6	Low N	10/9/17	10/9/17	Central City  NE	6108		87661.15	2061		29585.14	13	328	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0622L_S4_17	S4	Sweet	22	6	Low N	10/9/17	9/17/17	Central City  NE	6818	610	106605.6	1613	402	28905.29	12	315	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0623L_E18_17	E18	Energy	23	6	Low N	10/9/17	10/9/17	Central City  NE	7594		108988.01	1487		21347.18	8	226	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0624L_E4_17	E4	Energy	24	6	Low N	10/9/17	10/9/17	Central City  NE	3622		51982.43	713		10229.06	10	200	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0701L_G3_17	G3	Grain	1	7	Low N	10/9/17	9/17/17	Central City  NE	3080	848	56374.1	885	527	20264.61	6	121	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0702L_G1_17	G1	Grain	2	7	Low N	10/9/17	9/17/17	Central City  NE	2368	786	45265.76	694	588	18394.33	6	134	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0703L_S10_17	S10	Sweet	3	7	Low N	10/9/17	9/17/17	Central City  NE	1712	676	34272.24	665	513	16913.99	7	259	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0704L_E10_17	E10	Energy	4	7	Low N	10/9/17	9/17/17	Central City  NE	4050	1472	79250.96	1071	840	27414.76	7	254	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0705L_E17_17	E17	Energy	5	7	Low N	10/9/17	9/17/17	Central City  NE	3374	892	61225.03	1014	661	24033.05	8	269	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0706L_S2_17	S2	Sweet	6	7	Low N	10/9/17	9/17/17	Central City  NE	2216	970	45725.02	762	756	21785.59	6	164	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0707L_S5_17	S5	Sweet	7	7	Low N	10/9/17	9/17/17	Central City  NE	5600	790	91708.38	1421	521	27872.2	8	329	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0708L_E3_17	E3	Energy	8	7	Low N	10/9/17	10/9/17	Central City  NE	10008		143633.4	1873		26886.71	11	318	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0709L_E6_17	E6	Energy	9	7	Low N	10/9/17	10/9/17	Central City  NE	8736		125377.84	1592		22850.97	14	288	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0710L_E5_17	E5	Energy	10	7	Low N	10/9/17	9/17/17	Central City  NE	5878	642	93574.12	1545	461	28781.93	11	319	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0711L_S3_17	S3	Sweet	11	7	Low N	10/9/17	9/17/17	Central City  NE	9034	1034	144494.51	2431	505	42141.85	11	349	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0712L_E13_17	E13	Energy	12	7	Low N	10/9/17	10/9/17	Central City  NE	8368		120096.35	2824		40531.84	10	386	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0713L_E18_17	E18	Energy	13	7	Low N	10/9/17	10/9/17	Central City  NE	9424		135251.91	1846		26491.42	8	358	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0714L_E4_17	E4	Energy	14	7	Low N	10/9/17	10/9/17	Central City  NE	7352		105514.86	1447		20763.13	12	332	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0715L_E11_17	E11	Energy	15	7	Low N	10/9/17	10/9/17	Central City  NE	10038		144063.95	1982		28449.29	13	356	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0716L_E1_17	E1	Energy	16	7	Low N	10/9/17	9/17/17	Central City  NE	2938	830	54077.8	796	486	18400.5	10	263	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0717L_E15_17	E15	Energy	17	7	Low N	10/9/17	9/17/17	Central City  NE	6888	226	102099.12	1815	125	27845.74	14	432	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0718L_S8_17	S8	Sweet	18	7	Low N	10/9/17	9/17/17	Central City  NE	7730	578	119235.24	2187	314	35900.54	10	416	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0719L_S4_17	S4	Sweet	19	7	Low N	10/9/17	9/17/17	Central City  NE	8168	626	126210.24	1932	412	33638.81	15	349	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0720L_E9_17	E9	Energy	20	7	Low N	10/9/17	10/9/17	Central City  NE	6750	918	110050.05	1965	238	31615.08	12	405	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0721L_S6_17	S6	Sweet	21	7	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0722L_E14_17	E14	Energy	22	7	Low N	10/9/17	10/9/17	Central City  NE	7692	102	111858.38	2017	31	29398.83	8	328	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0723L_E8_17	E8	Energy	23	7	Low N	10/9/17	10/9/17	Central City  NE	3382	190	51264.84	801	72	12524.29	11	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0724L_E7_17	E7	Energy	24	7	Low N	10/9/17	9/17/17	Central City  NE	3930	358	61540.77	1003	196	17202.31	8	287	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0701F_G3_17	G3	Grain	1	7	Full N	10/9/17	9/17/17	Central City  NE	2330	822	45237.06	596	530	16162.18	8	120	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0702F_G1_17	G1	Grain	2	7	Full N	10/9/17	9/17/17	Central City  NE	2926	962	55800.03	788	745	22002.65	9	154	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0703F_S10_17	S10	Sweet	3	7	Full N	10/9/17	9/17/17	Central City  NE	2424	830	46700.95	929	662	22839.17	10	263	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0704F_E10_17	E10	Energy	4	7	Full N	10/9/17	9/17/17	Central City  NE	3534	1336	69893.55	1055	839	27174	12	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0705F_E17_17	E17	Energy	5	7	Full N	10/9/17	9/17/17	Central City  NE	4256	1210	78447.26	1317	893	31722.01	10	275	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0706F_S2_17	S2	Sweet	6	7	Full N	10/9/17	9/17/17	Central City  NE	2324	1064	48624.1	703	747	20817	9	167	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0707F_S5_17	S5	Sweet	7	7	Full N	10/9/17	9/17/17	Central City  NE	7404	944	119809.31	1688	673	33885.25	13	304	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0708F_E3_17	E3	Energy	8	7	Full N	10/9/17	10/9/17	Central City  NE	9804		140705.62	2125		30493.93	14	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0709F_E6_17	E6	Energy	9	7	Full N	10/9/17	10/9/17	Central City  NE	11170		160310.26	2074		29772.54	20	360	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0710F_E5_17	E5	Energy	10	7	Full N	10/9/17	9/17/17	Central City  NE	6702	478	103046.34	1632	358	28561.26	15	330	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0711F_S3_17	S3	Sweet	11	7	Full N	10/9/17	9/17/17	Central City  NE	6318	752	101467.64	1650	366	28925.88	8	378	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0712F_E13_17	E13	Energy	12	7	Full N	10/9/17	10/9/17	Central City  NE	6944		99659.3	1815		26045.79	12	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0713F_E18_17	E18	Energy	13	7	Full N	10/9/17	10/9/17	Central City  NE	10148		145642.66	2130		30567.13	10	366	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0714F_E4_17	E4	Energy	14	7	Full N	10/9/17	10/9/17	Central City  NE	7448		106892.64	1686		24197.96	14	362	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0715F_E11_17	E11	Energy	15	7	Full N	10/9/17	10/9/17	Central City  NE	9488		136170.43	2269		32567.44	12	360	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0716F_E1_17	E1	Energy	16	7	Full N	10/9/17	9/17/17	Central City  NE	2998	744	53704.65	781	450	17666.08	10	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0717F_E15_17	E15	Energy	17	7	Full N	10/9/17	9/17/17	Central City  NE	8686	294	128879.69	2348	168	36108.82	12	408	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0718F_S8_17	S8	Sweet	18	7	Full N	10/9/17	9/17/17	Central City  NE	9590	644	146876.92	2595	318	41810.02	13	425	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0719F_S4_17	S4	Sweet	19	7	Full N	10/9/17	9/17/17	Central City  NE	8982	868	141365.81	1939	581	36173.38	16	308	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0720F_E9_17	E9	Energy	20	7	Full N	10/9/17	10/9/17	Central City  NE	8132	1356	136170.43	2400	706	44589.38	12	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0721F_S6_17	S6	Sweet	21	7	Full N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0722F_E14_17	E14	Energy	22	7	Full N	10/9/17	10/9/17	Central City  NE	6220	306	93660.23	1656	124	25540.63	10	420	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0723F_E8_17	E8	Energy	23	7	Full N	10/9/17	9/17/17	Central City  NE	8198	374	123024.13	1924	182	30227.46	12	370	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0724F_E7_17	E7	Energy	24	7	Full N	10/9/17	9/17/17	Central City  NE	6618	980	109045.42	1454	555	28833.3	6	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0801F_G3_17	G3	Grain	1	8	Full N	10/9/17	9/17/17	Central City  NE	3538	1171	67582.9	833	649	21279.37	10	116	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0802F_G1_17	G1	Grain	2	8	Full N	10/9/17	9/17/17	Central City  NE	3078	958	57924.1	806	734	22099.43	11	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0803F_S2_17	S2	Sweet	3	8	Full N	10/9/17	9/17/17	Central City  NE	2478	972	49513.91	765	689	20865.28	7	170	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0804F_E17_17	E17	Energy	4	8	Full N	10/9/17	9/17/17	Central City  NE	3614	1052	66965.77	1152	805	28093.02	9	266	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0805F_E10_17	E10	Energy	5	8	Full N	10/9/17	9/17/17	Central City  NE	4056	1322	77184.29	1117	770	27089.87	13	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0806F_S10_17	S10	Sweet	6	8	Full N	10/9/17	9/17/17	Central City  NE	2678	888	51178.73	934	776	24544.8	11	269	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0807F_E9_17	E9	Energy	7	8	Full N	10/9/17	9/17/17	Central City  NE	7122	1118	118259.31	2232	625	41003.74	13	383	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0808F_E18_17	E18	Energy	8	8	Full N	10/9/17	10/9/17	Central City  NE	8612		123598.2	1869		26819.9	8	354	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0809F_S8_17	S8	Sweet	9	8	Full N	10/9/17	9/17/17	Central City  NE	10452	746	160712.11	2711	391	44518.63	11	417	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0810F_E6_17	E6	Energy	10	8	Full N	10/9/17	10/9/17	Central City  NE	9792		140533.4	1899		27247.58	19	356	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0811F_E8_17	E8	Energy	11	8	Full N	10/9/17	10/9/17	Central City  NE	10708	438	159965.81	2359	216	36964.89	11	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0812F_S6_17	S6	Sweet	12	8	Full N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0813F_S4_17	S4	Sweet	13	8	Full N	10/9/17	9/17/17	Central City  NE	8516	320	126813.02	1763	226	28544.41	15	339	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0814F_E5_17	E5	Energy	14	8	Full N	10/9/17	9/17/17	Central City  NE	7778	546	119464.87	1798	431	31993.21	14	346	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0815F_E1_17	E1	Energy	15	8	Full N	10/9/17	9/17/17	Central City  NE	3428	1072	64583.36	889	619	21638.68	9	246	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0816F_E15_17	E15	Energy	16	8	Full N	10/9/17	9/17/17	Central City  NE	9874	268	145556.55	2696	159	40984.33	12	432	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0817F_E7_17	E7	Energy	17	8	Full N	10/9/17	9/17/17	Central City  NE	12142	1656	198026.94	2327	1030	48185.94	11	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0818F_S3_17	S3	Sweet	18	8	Full N	10/9/17	10/9/17	Central City  NE	9570	1168	154110.26	2319	507	40548.87	10	368	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0819F_E11_17	E11	Energy	19	8	Full N	10/9/17	10/9/17	Central City  NE	10136		145470.44	2181		31307.18	15	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0820F_E4_17	E4	Energy	20	8	Full N	10/9/17	10/9/17	Central City  NE	12152		174403.78	2545		36519.45	17	346	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0821F_E14_17	E14	Energy	21	8	Full N	10/9/17	10/9/17	Central City  NE	11162	618	169064.89	2972	225	45877.13	14	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0822F_S5_17	S5	Sweet	22	8	Full N	10/9/17	9/17/17	Central City  NE	7414	802	117914.87	1510	653	31031.97	13	338	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0823F_E13_17	E13	Energy	23	8	Full N	10/9/17	10/9/17	Central City  NE	10396		149201.92	2657		38139.1	18	380	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0824F_E3_17	E3	Energy	24	8	Full N	10/9/17	10/9/17	Central City  NE	8396		120498.2	1784		25601.6	12	384	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0801L_G3_17	G3	Grain	1	8	Low N	10/9/17	9/17/17	Central City  NE	2464	760	46270.39	699	444	16412.4	8	110	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0802L_G1_17	G1	Grain	2	8	Low N	10/9/17	9/17/17	Central City  NE	1454	334	25661.12	446	214	9475.87	6	150	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0803L_S2_17	S2	Sweet	3	8	Low N	10/9/17	9/17/17	Central City  NE	1548	656	31631.5	643	626	18213.91		182	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0804L_E17_17	E17	Energy	4	8	Low N	10/9/17	9/17/17	Central City  NE	3546	910	63951.88	1019	642	23834.59	14	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0805L_E10_17	E10	Energy	5	8	Low N	10/9/17	9/17/17	Central City  NE	3668	1076	68085.22	892	470	19541.04	8	253	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0806L_S10_17	S10	Sweet	6	8	Low N	10/9/17	9/17/17	Central City  NE	1760	638	34415.76	630	462	15658.89	11	238	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0807L_E9_17	E9	Energy	7	8	Low N	10/9/17	10/9/17	Central City  NE	3776	634	63291.7	923	94	14602.27	13	362	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0808L_E18_17	E18	Energy	8	8	Low N	10/9/17	10/9/17	Central City  NE	7182		103075.05	1392		19983.03	10	206	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0809L_S8_17	S8	Sweet	9	8	Low N	10/9/17	9/17/17	Central City  NE	6930	524	106978.75	1942	282	31916.82	8	422	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0810L_E6_17	E6	Energy	10	8	Low N	10/9/17	10/9/17	Central City  NE	7576		108729.68	1256		18026.54	14	270	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0811L_E8_17	E8	Energy	11	8	Low N	10/9/17	10/9/17	Central City  NE	11618	648	176039.9	2942	278	46203.03	12	420	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0812L_S6_17	S6	Sweet	12	8	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0813L_S4_17	S4	Sweet	13	8	Low N	10/9/17	9/17/17	Central City  NE	7386	484	112949.13	1721	335	29512.15	12	344	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0814L_E5_17	E5	Energy	14	8	Low N	10/9/17	9/17/17	Central City  NE	5702	630	90875.97	1461	434	27204.35	12	324	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0815L_E1_17	E1	Energy	15	8	Low N	10/9/17	9/17/17	Central City  NE	3570	888	63980.58	959	513	21124.04	11	287	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0816L_E15_17	E15	Energy	16	8	Low N	10/9/17	9/17/17	Central City  NE	6060	206	89928.74	1561	105	23911.37	11	422	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0817L_E7_17	E7	Energy	17	8	Low N	10/9/17	9/17/17	Central City  NE	8160	1128	133300.06	1907	606	36071.69	8	339	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0818L_S3_17	S3	Sweet	18	8	Low N	10/9/17	10/9/17	Central City  NE	9870	1344	160941.74	2602	620	46238.39	15	336	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0819L_E11_17	E11	Energy	19	8	Low N	10/9/17	10/9/17	Central City  NE	6422		92167.63	1144		16420.67	19	306	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0820L_E4_17	E4	Energy	20	8	Low N	10/9/17	10/9/17	Central City  NE	6236		89498.19	1204		17272.92	10	216	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0821L_E14_17	E14	Energy	21	8	Low N	10/9/17	9/17/17	Central City  NE	7022	456	107323.2	1802	139	27861.58	10	340	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0822L_S5_17	S5	Sweet	22	8	Low N	10/9/17	9/17/17	Central City  NE	4996	542	79480.59	1384	367	25134.13	11	315	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0823L_E13_17	E13	Energy	23	8	Low N	10/9/17	10/9/17	Central City  NE	5058		72591.7	1258		18054.09	9	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0824L_E3_17	E3	Energy	24	8	Low N	10/9/17	10/9/17	Central City  NE	6616		94951.9	1107		15884.98	10	254	
